id,date,aspect,site_id,elevation_m_asl,plant_id,species,traits,value,unit
FCM1008,12/05/2023,west,2,2200,2,Themeda triandra,srl,48.33338108695652,m g-1
FCM1008,12/05/2023,west,2,2200,2,Themeda triandra,rtd,0.22174251618491392,g cm-3
FCM1008,12/05/2023,west,2,2200,2,Themeda triandra,rdmc,414.4144144144144,mg g-1
FCM1008,12/05/2023,west,2,2200,2,Themeda triandra,tuber_wet_mass,NA,g
FCM1008,12/05/2023,west,2,2200,2,Themeda triandra,tuber_dry_mass,NA,g
FCM1008,12/05/2023,west,2,2200,2,Themeda triandra,reproductive_height,25.8,cm
FCM1008,12/05/2023,west,2,2200,2,Themeda triandra,veg_height,15.5,cm
FCM1008,12/05/2023,west,2,2200,2,Themeda triandra,no_leaves,5,NA
FCM1008,12/05/2023,west,2,2200,2,Themeda triandra,leaf_wet_mass,0.1016,g
FCM1008,12/05/2023,west,2,2200,2,Themeda triandra,leaf_dry_mass,0.0353,g
FCM1008,12/05/2023,west,2,2200,2,Themeda triandra,leaf_area,9.166,cm2
FCM1008,12/05/2023,west,2,2200,2,Themeda triandra,sla,259.66005665722383,cm2 g-1
FCM1008,12/05/2023,west,2,2200,2,Themeda triandra,leaf_thickness,0.14366666666666666,mm
FCM1008,12/05/2023,west,2,2200,2,Themeda triandra,ldmc,0.34744094488188976,g g-1
FCM1008,12/05/2023,west,2,2200,2,Themeda triandra,bgb_agb,1.2381108560183667,g g-1
FCM1008,12/05/2023,west,2,2200,2,Themeda triandra,aboveground_biomass,3.049,g
FCM1008,12/05/2023,west,2,2200,2,Themeda triandra,belowground_biomass,3.775,g
FCN7125,12/06/2023,west,2,2200,4,Senecio glaberrimus,root_depth,10,cm
FCN7125,12/06/2023,west,2,2200,4,Senecio glaberrimus,no_root_scan,4,count
FCN7125,12/06/2023,west,2,2200,4,Senecio glaberrimus,root_wet_mass,0.0537,g
FCN7125,12/06/2023,west,2,2200,4,Senecio glaberrimus,root_dry_mass,0.0155,g
FCN7125,12/06/2023,west,2,2200,4,Senecio glaberrimus,total_root_length,772.075513,cm
FCN7125,12/06/2023,west,2,2200,4,Senecio glaberrimus,total_root_volume,78.73045,mm3
FCN7125,12/06/2023,west,2,2200,4,Senecio glaberrimus,rd,0.326135,mm
FCN7125,12/06/2023,west,2,2200,4,Senecio glaberrimus,bi,0.374316,count mm-1
FCN7125,12/06/2023,west,2,2200,4,Senecio glaberrimus,srl,49.811323419354835,m g-1
FCN7125,12/06/2023,west,2,2200,4,Senecio glaberrimus,rtd,0.19687427164457968,g cm-3
FCN7125,12/06/2023,west,2,2200,4,Senecio glaberrimus,rdmc,288.6405959031658,mg g-1
FCN7125,12/06/2023,west,2,2200,4,Senecio glaberrimus,tuber_wet_mass,0.1616,g
FCN7125,12/06/2023,west,2,2200,4,Senecio glaberrimus,tuber_dry_mass,0.0572,g
FCN7125,12/06/2023,west,2,2200,4,Senecio glaberrimus,reproductive_height,37.2,cm
FCN7125,12/06/2023,west,2,2200,4,Senecio glaberrimus,veg_height,19.8,cm
FCN7125,12/06/2023,west,2,2200,4,Senecio glaberrimus,no_leaves,1,NA
FCN7125,12/06/2023,west,2,2200,4,Senecio glaberrimus,leaf_wet_mass,0.9094,g
FCN7125,12/06/2023,west,2,2200,4,Senecio glaberrimus,leaf_dry_mass,0.1676,g
FCN7125,12/06/2023,west,2,2200,4,Senecio glaberrimus,leaf_area,16.615,cm2
FCN7125,12/06/2023,west,2,2200,4,Senecio glaberrimus,sla,99.13484486873507,cm2 g-1
FCN7125,12/06/2023,west,2,2200,4,Senecio glaberrimus,leaf_thickness,0.6276666666666667,mm
FCN7125,12/06/2023,west,2,2200,4,Senecio glaberrimus,ldmc,0.18429733890477237,g g-1
FCN7125,12/06/2023,west,2,2200,4,Senecio glaberrimus,bgb_agb,0.7282439082943225,g g-1
FCN7125,12/06/2023,west,2,2200,4,Senecio glaberrimus,aboveground_biomass,0.8331,g
FCN7125,12/06/2023,west,2,2200,4,Senecio glaberrimus,belowground_biomass,0.6067,g
FCO4501,12/08/2023,west,4,2600,3,Helichrysum pallidum,root_depth,7,cm
FCO4501,12/08/2023,west,4,2600,3,Helichrysum pallidum,no_root_scan,3,count
FCO4501,12/08/2023,west,4,2600,3,Helichrysum pallidum,root_wet_mass,0.0146,g
FCO4501,12/08/2023,west,4,2600,3,Helichrysum pallidum,root_dry_mass,0.00493,g
FCO4501,12/08/2023,west,4,2600,3,Helichrysum pallidum,total_root_length,490.106341,cm
FCO4501,12/08/2023,west,4,2600,3,Helichrysum pallidum,total_root_volume,27.432873,mm3
FCO4501,12/08/2023,west,4,2600,3,Helichrysum pallidum,rd,0.255907,mm
FCO4501,12/08/2023,west,4,2600,3,Helichrysum pallidum,bi,0.248926,count mm-1
FCO4501,12/08/2023,west,4,2600,3,Helichrysum pallidum,srl,99.4130509127789,m g-1
FCO4501,12/08/2023,west,4,2600,3,Helichrysum pallidum,rtd,0.1797113995315037,g cm-3
FCO4501,12/08/2023,west,4,2600,3,Helichrysum pallidum,rdmc,337.6712328767124,mg g-1
FCO4501,12/08/2023,west,4,2600,3,Helichrysum pallidum,tuber_wet_mass,0.6765,g
FCO4501,12/08/2023,west,4,2600,3,Helichrysum pallidum,tuber_dry_mass,0.1592,g
FCO4501,12/08/2023,west,4,2600,3,Helichrysum pallidum,reproductive_height,21.2,cm
FCO4501,12/08/2023,west,4,2600,3,Helichrysum pallidum,veg_height,5.1,cm
FCO4501,12/08/2023,west,4,2600,3,Helichrysum pallidum,no_leaves,1,NA
FCO4501,12/08/2023,west,4,2600,3,Helichrysum pallidum,leaf_wet_mass,0.7561,g
FCO4501,12/08/2023,west,4,2600,3,Helichrysum pallidum,leaf_dry_mass,0.15403,g
FCO4501,12/08/2023,west,4,2600,3,Helichrysum pallidum,leaf_area,14.178,cm2
FCO4501,12/08/2023,west,4,2600,3,Helichrysum pallidum,sla,92.04700383042265,cm2 g-1
FCO4501,12/08/2023,west,4,2600,3,Helichrysum pallidum,leaf_thickness,0.9536666666666667,mm
FCO4501,12/08/2023,west,4,2600,3,Helichrysum pallidum,ldmc,0.20371643962438832,g g-1
FCO4501,12/08/2023,west,4,2600,3,Helichrysum pallidum,bgb_agb,1.125,g g-1
FCO4501,12/08/2023,west,4,2600,3,Helichrysum pallidum,aboveground_biomass,1.04,g
FCO4501,12/08/2023,west,4,2600,3,Helichrysum pallidum,belowground_biomass,1.17,g
FCP0847,12/08/2023,west,4,2600,3,Themeda triandra,root_depth,14.8,cm
FCP0847,12/08/2023,west,4,2600,3,Themeda triandra,no_root_scan,5,count
FCP0847,12/08/2023,west,4,2600,3,Themeda triandra,root_wet_mass,0.0304,g
FCP0847,12/08/2023,west,4,2600,3,Themeda triandra,root_dry_mass,0.0105,g
FCP0847,12/08/2023,west,4,2600,3,Themeda triandra,total_root_length,1049.86903,cm
FCP0847,12/08/2023,west,4,2600,3,Themeda triandra,total_root_volume,74.93593,mm3
FCP0847,12/08/2023,west,4,2600,3,Themeda triandra,rd,0.278884,mm
FCP0847,12/08/2023,west,4,2600,3,Themeda triandra,bi,0.364807,count mm-1
FCP0847,12/08/2023,west,4,2600,3,Themeda triandra,srl,99.98752666666665,m g-1
FCP0847,12/08/2023,west,4,2600,3,Themeda triandra,rtd,0.140119699588702,g cm-3
FCP0847,12/08/2023,west,4,2600,3,Themeda triandra,rdmc,345.39473684210526,mg g-1
FCP0847,12/08/2023,west,4,2600,3,Themeda triandra,tuber_wet_mass,NA,g
FCP0847,12/08/2023,west,4,2600,3,Themeda triandra,tuber_dry_mass,NA,g
FCP0847,12/08/2023,west,4,2600,3,Themeda triandra,reproductive_height,22.5,cm
FCP0847,12/08/2023,west,4,2600,3,Themeda triandra,veg_height,21.5,cm
FCP0847,12/08/2023,west,4,2600,3,Themeda triandra,no_leaves,4,NA
FCP0847,12/08/2023,west,4,2600,3,Themeda triandra,leaf_wet_mass,0.1935,g
FCP0847,12/08/2023,west,4,2600,3,Themeda triandra,leaf_dry_mass,0.04616,g
FCP0847,12/08/2023,west,4,2600,3,Themeda triandra,leaf_area,8.839,cm2
FCP0847,12/08/2023,west,4,2600,3,Themeda triandra,sla,191.48613518197575,cm2 g-1
FCP0847,12/08/2023,west,4,2600,3,Themeda triandra,leaf_thickness,0.247,mm
FCP0847,12/08/2023,west,4,2600,3,Themeda triandra,ldmc,0.23855297157622737,g g-1
FCP0847,12/08/2023,west,4,2600,3,Themeda triandra,bgb_agb,4.285714285714286,g g-1
FCP0847,12/08/2023,west,4,2600,3,Themeda triandra,aboveground_biomass,1.75,g
FCP0847,12/08/2023,west,4,2600,3,Themeda triandra,belowground_biomass,7.5,g
FCQ4012,12/06/2023,west,2,2200,5,Helichrysum pallidum,root_depth,9,cm
FCQ4012,12/06/2023,west,2,2200,5,Helichrysum pallidum,no_root_scan,5,count
FCQ4012,12/06/2023,west,2,2200,5,Helichrysum pallidum,root_wet_mass,0.0997,g
FCQ4012,12/06/2023,west,2,2200,5,Helichrysum pallidum,root_dry_mass,0.0482,g
FCQ4012,12/06/2023,west,2,2200,5,Helichrysum pallidum,total_root_length,966.875065,cm
FCQ4012,12/06/2023,west,2,2200,5,Helichrysum pallidum,total_root_volume,129.933781,mm3
FCQ4012,12/06/2023,west,2,2200,5,Helichrysum pallidum,rd,0.360265,mm
FCQ4012,12/06/2023,west,2,2200,5,Helichrysum pallidum,bi,0.411635,count mm-1
FCQ4012,12/06/2023,west,2,2200,5,Helichrysum pallidum,srl,20.05964865145228,m g-1
FCQ4012,12/06/2023,west,2,2200,5,Helichrysum pallidum,rtd,0.3709581883097821,g cm-3
FCQ4012,12/06/2023,west,2,2200,5,Helichrysum pallidum,rdmc,483.4503510531595,mg g-1
FCQ4012,12/06/2023,west,2,2200,5,Helichrysum pallidum,tuber_wet_mass,0.7861,g
FCQ4012,12/06/2023,west,2,2200,5,Helichrysum pallidum,tuber_dry_mass,0.2234,g
FCQ4012,12/06/2023,west,2,2200,5,Helichrysum pallidum,reproductive_height,19.5,cm
FCQ4012,12/06/2023,west,2,2200,5,Helichrysum pallidum,veg_height,7.5,cm
FCQ4012,12/06/2023,west,2,2200,5,Helichrysum pallidum,no_leaves,1,NA
FCQ4012,12/06/2023,west,2,2200,5,Helichrysum pallidum,leaf_wet_mass,1.0034,g
FCQ4012,12/06/2023,west,2,2200,5,Helichrysum pallidum,leaf_dry_mass,0.2235,g
FCQ4012,12/06/2023,west,2,2200,5,Helichrysum pallidum,leaf_area,19.653,cm2
FCQ4012,12/06/2023,west,2,2200,5,Helichrysum pallidum,sla,87.932885906040255,cm2 g-1
FCQ4012,12/06/2023,west,2,2200,5,Helichrysum pallidum,leaf_thickness,1.232,mm
FCQ4012,12/06/2023,west,2,2200,5,Helichrysum pallidum,ldmc,0.2227426749053219,g g-1
FCQ4012,12/06/2023,west,2,2200,5,Helichrysum pallidum,bgb_agb,4.278687886688197,g g-1
FCQ4012,12/06/2023,west,2,2200,5,Helichrysum pallidum,aboveground_biomass,2.5699,g
FCQ4012,12/06/2023,west,2,2200,5,Helichrysum pallidum,belowground_biomass,10.9958,g
FCR0255,12/06/2023,west,2,2200,3,Helichrysum pallidum,root_depth,9,cm
FCR0255,12/06/2023,west,2,2200,3,Helichrysum pallidum,no_root_scan,4,count
FCR0255,12/06/2023,west,2,2200,3,Helichrysum pallidum,root_wet_mass,0.0088,g
FCR0255,12/06/2023,west,2,2200,3,Helichrysum pallidum,root_dry_mass,0.0032,g
FCR0255,12/06/2023,west,2,2200,3,Helichrysum pallidum,total_root_length,210.729988,cm
FCR0255,12/06/2023,west,2,2200,3,Helichrysum pallidum,total_root_volume,21.344409,mm3
FCR0255,12/06/2023,west,2,2200,3,Helichrysum pallidum,rd,0.323119,mm
FCR0255,12/06/2023,west,2,2200,3,Helichrysum pallidum,bi,0.588431,count mm-1
FCR0255,12/06/2023,west,2,2200,3,Helichrysum pallidum,srl,65.85312125,m g-1
FCR0255,12/06/2023,west,2,2200,3,Helichrysum pallidum,rtd,0.14992216462868568,g cm-3
FCR0255,12/06/2023,west,2,2200,3,Helichrysum pallidum,rdmc,363.6363636363636,mg g-1
FCR0255,12/06/2023,west,2,2200,3,Helichrysum pallidum,tuber_wet_mass,0.8201,g
FCR0255,12/06/2023,west,2,2200,3,Helichrysum pallidum,tuber_dry_mass,0.183,g
FCR0255,12/06/2023,west,2,2200,3,Helichrysum pallidum,reproductive_height,9.1,cm
FCR0255,12/06/2023,west,2,2200,3,Helichrysum pallidum,veg_height,10,cm
FCR0255,12/06/2023,west,2,2200,3,Helichrysum pallidum,no_leaves,1,NA
FCR0255,12/06/2023,west,2,2200,3,Helichrysum pallidum,leaf_wet_mass,1.5822,g
FCR0255,12/06/2023,west,2,2200,3,Helichrysum pallidum,leaf_dry_mass,0.2741,g
FCR0255,12/06/2023,west,2,2200,3,Helichrysum pallidum,leaf_area,24.207,cm2
FCR0255,12/06/2023,west,2,2200,3,Helichrysum pallidum,sla,88.31448376504925,cm2 g-1
FCR0255,12/06/2023,west,2,2200,3,Helichrysum pallidum,leaf_thickness,1.248,mm
FCR0255,12/06/2023,west,2,2200,3,Helichrysum pallidum,ldmc,0.17323979269371761,g g-1
FCR0255,12/06/2023,west,2,2200,3,Helichrysum pallidum,bgb_agb,2.1795174262734585,g g-1
FCR0255,12/06/2023,west,2,2200,3,Helichrysum pallidum,aboveground_biomass,2.7975,g
FCR0255,12/06/2023,west,2,2200,3,Helichrysum pallidum,belowground_biomass,6.0972,g
FCS7407,12/08/2023,west,4,2600,4,Helichrysum pallidum,root_depth,9,cm
FCS7407,12/08/2023,west,4,2600,4,Helichrysum pallidum,no_root_scan,5,count
FCS7407,12/08/2023,west,4,2600,4,Helichrysum pallidum,root_wet_mass,0.0277,g
FCS7407,12/08/2023,west,4,2600,4,Helichrysum pallidum,root_dry_mass,0.01312,g
FCS7407,12/08/2023,west,4,2600,4,Helichrysum pallidum,total_root_length,629.694274,cm
FCS7407,12/08/2023,west,4,2600,4,Helichrysum pallidum,total_root_volume,40.605331,mm3
FCS7407,12/08/2023,west,4,2600,4,Helichrysum pallidum,rd,0.272705,mm
FCS7407,12/08/2023,west,4,2600,4,Helichrysum pallidum,bi,0.311262,count mm-1
FCS7407,12/08/2023,west,4,2600,4,Helichrysum pallidum,srl,47.994990396341464,m g-1
FCS7407,12/08/2023,west,4,2600,4,Helichrysum pallidum,rtd,0.3231102832285741,g cm-3
FCS7407,12/08/2023,west,4,2600,4,Helichrysum pallidum,rdmc,473.64620938628155,mg g-1
FCS7407,12/08/2023,west,4,2600,4,Helichrysum pallidum,tuber_wet_mass,0.6582,g
FCS7407,12/08/2023,west,4,2600,4,Helichrysum pallidum,tuber_dry_mass,0.12652,g
FCS7407,12/08/2023,west,4,2600,4,Helichrysum pallidum,reproductive_height,25.2,cm
FCS7407,12/08/2023,west,4,2600,4,Helichrysum pallidum,veg_height,6.4,cm
FCS7407,12/08/2023,west,4,2600,4,Helichrysum pallidum,no_leaves,1,NA
FCS7407,12/08/2023,west,4,2600,4,Helichrysum pallidum,leaf_wet_mass,0.8883,g
FCS7407,12/08/2023,west,4,2600,4,Helichrysum pallidum,leaf_dry_mass,0.13588,g
FCS7407,12/08/2023,west,4,2600,4,Helichrysum pallidum,leaf_area,15.074,cm2
FCS7407,12/08/2023,west,4,2600,4,Helichrysum pallidum,sla,110.93612010597586,cm2 g-1
FCS7407,12/08/2023,west,4,2600,4,Helichrysum pallidum,leaf_thickness,0.7656666666666667,mm
FCS7407,12/08/2023,west,4,2600,4,Helichrysum pallidum,ldmc,0.15296634020038274,g g-1
FCS7407,12/08/2023,west,4,2600,4,Helichrysum pallidum,bgb_agb,2.5766871165644174,g g-1
FCS7407,12/08/2023,west,4,2600,4,Helichrysum pallidum,aboveground_biomass,1.63,g
FCS7407,12/08/2023,west,4,2600,4,Helichrysum pallidum,belowground_biomass,4.2,g
FCT4052,12/08/2023,west,4,2600,2,Themeda triandra,root_depth,18,cm
FCT4052,12/08/2023,west,4,2600,2,Themeda triandra,no_root_scan,4,count
FCT4052,12/08/2023,west,4,2600,2,Themeda triandra,root_wet_mass,0.0481,g
FCT4052,12/08/2023,west,4,2600,2,Themeda triandra,root_dry_mass,0.01797,g
FCT4052,12/08/2023,west,4,2600,2,Themeda triandra,total_root_length,1353.774059,cm
FCT4052,12/08/2023,west,4,2600,2,Themeda triandra,total_root_volume,112.656251,mm3
FCT4052,12/08/2023,west,4,2600,2,Themeda triandra,rd,0.293154,mm
FCT4052,12/08/2023,west,4,2600,2,Themeda triandra,bi,0.391498,count mm-1
FCT4052,12/08/2023,west,4,2600,2,Themeda triandra,srl,75.3352286588759,m g-1
FCT4052,12/08/2023,west,4,2600,2,Themeda triandra,rtd,0.1595117877657761,g cm-3
FCT4052,12/08/2023,west,4,2600,2,Themeda triandra,rdmc,373.5966735966736,mg g-1
FCT4052,12/08/2023,west,4,2600,2,Themeda triandra,tuber_wet_mass,NA,g
FCT4052,12/08/2023,west,4,2600,2,Themeda triandra,tuber_dry_mass,NA,g
FCT4052,12/08/2023,west,4,2600,2,Themeda triandra,reproductive_height,36.2,cm
FCT4052,12/08/2023,west,4,2600,2,Themeda triandra,veg_height,9.4,cm
FCT4052,12/08/2023,west,4,2600,2,Themeda triandra,no_leaves,5,NA
FCT4052,12/08/2023,west,4,2600,2,Themeda triandra,leaf_wet_mass,0.1821,g
FCT4052,12/08/2023,west,4,2600,2,Themeda triandra,leaf_dry_mass,0.06666,g
FCT4052,12/08/2023,west,4,2600,2,Themeda triandra,leaf_area,14.458,cm2
FCT4052,12/08/2023,west,4,2600,2,Themeda triandra,sla,216.8916891689169,cm2 g-1
FCT4052,12/08/2023,west,4,2600,2,Themeda triandra,leaf_thickness,0.11633333333333333,mm
FCT4052,12/08/2023,west,4,2600,2,Themeda triandra,ldmc,0.3660626029654036,g g-1
FCT4052,12/08/2023,west,4,2600,2,Themeda triandra,bgb_agb,5.72,g g-1
FCT4052,12/08/2023,west,4,2600,2,Themeda triandra,aboveground_biomass,0.5,g
FCT4052,12/08/2023,west,4,2600,2,Themeda triandra,belowground_biomass,2.86,g
FCU3875,12/06/2023,west,2,2200,5,Senecio glaberrimus,root_depth,8,cm
FCU3875,12/06/2023,west,2,2200,5,Senecio glaberrimus,no_root_scan,5,count
FCU3875,12/06/2023,west,2,2200,5,Senecio glaberrimus,root_wet_mass,0.072,g
FCU3875,12/06/2023,west,2,2200,5,Senecio glaberrimus,root_dry_mass,0.0218,g
FCU3875,12/06/2023,west,2,2200,5,Senecio glaberrimus,total_root_length,1101.43895,cm
FCU3875,12/06/2023,west,2,2200,5,Senecio glaberrimus,total_root_volume,127.17214,mm3
FCU3875,12/06/2023,west,2,2200,5,Senecio glaberrimus,rd,0.354316,mm
FCU3875,12/06/2023,west,2,2200,5,Senecio glaberrimus,bi,0.34228,count mm-1
FCU3875,12/06/2023,west,2,2200,5,Senecio glaberrimus,srl,50.524722477064216,m g-1
FCU3875,12/06/2023,west,2,2200,5,Senecio glaberrimus,rtd,0.17142119335256922,g cm-3
FCU3875,12/06/2023,west,2,2200,5,Senecio glaberrimus,rdmc,302.77777777777783,mg g-1
FCU3875,12/06/2023,west,2,2200,5,Senecio glaberrimus,tuber_wet_mass,0.1772,g
FCU3875,12/06/2023,west,2,2200,5,Senecio glaberrimus,tuber_dry_mass,0.0488,g
FCU3875,12/06/2023,west,2,2200,5,Senecio glaberrimus,reproductive_height,27.4,cm
FCU3875,12/06/2023,west,2,2200,5,Senecio glaberrimus,veg_height,15.6,cm
FCU3875,12/06/2023,west,2,2200,5,Senecio glaberrimus,no_leaves,1,NA
FCU3875,12/06/2023,west,2,2200,5,Senecio glaberrimus,leaf_wet_mass,0.5447,g
FCU3875,12/06/2023,west,2,2200,5,Senecio glaberrimus,leaf_dry_mass,0.1179,g
FCU3875,12/06/2023,west,2,2200,5,Senecio glaberrimus,leaf_area,10.442,cm2
FCU3875,12/06/2023,west,2,2200,5,Senecio glaberrimus,sla,88.5665818490246,cm2 g-1
FCU3875,12/06/2023,west,2,2200,5,Senecio glaberrimus,leaf_thickness,0.742,mm
FCU3875,12/06/2023,west,2,2200,5,Senecio glaberrimus,ldmc,0.21644942170001838,g g-1
FCU3875,12/06/2023,west,2,2200,5,Senecio glaberrimus,bgb_agb,1.2214049282824568,g g-1
FCU3875,12/06/2023,west,2,2200,5,Senecio glaberrimus,aboveground_biomass,0.5438,g
FCU3875,12/06/2023,west,2,2200,5,Senecio glaberrimus,belowground_biomass,0.6642,g
FCV8597,12/06/2023,west,2,2200,4,Helichrysum pallidum,root_depth,15,cm
FCV8597,12/06/2023,west,2,2200,4,Helichrysum pallidum,no_root_scan,5,count
FCV8597,12/06/2023,west,2,2200,4,Helichrysum pallidum,root_wet_mass,0.0498,g
FCV8597,12/06/2023,west,2,2200,4,Helichrysum pallidum,root_dry_mass,0.0185,g
FCV8597,12/06/2023,west,2,2200,4,Helichrysum pallidum,total_root_length,1009.189064,cm
FCV8597,12/06/2023,west,2,2200,4,Helichrysum pallidum,total_root_volume,86.689275,mm3
FCV8597,12/06/2023,west,2,2200,4,Helichrysum pallidum,rd,0.305654,mm
FCV8597,12/06/2023,west,2,2200,4,Helichrysum pallidum,bi,0.296277,count mm-1
FCV8597,12/06/2023,west,2,2200,4,Helichrysum pallidum,srl,54.550760216216226,m g-1
FCV8597,12/06/2023,west,2,2200,4,Helichrysum pallidum,rtd,0.21340586825763624,g cm-3
FCV8597,12/06/2023,west,2,2200,4,Helichrysum pallidum,rdmc,371.4859437751004,mg g-1
FCV8597,12/06/2023,west,2,2200,4,Helichrysum pallidum,tuber_wet_mass,0.5776,g
FCV8597,12/06/2023,west,2,2200,4,Helichrysum pallidum,tuber_dry_mass,0.1581,g
FCV8597,12/06/2023,west,2,2200,4,Helichrysum pallidum,reproductive_height,27.5,cm
FCV8597,12/06/2023,west,2,2200,4,Helichrysum pallidum,veg_height,7.5,cm
FCV8597,12/06/2023,west,2,2200,4,Helichrysum pallidum,no_leaves,1,NA
FCV8597,12/06/2023,west,2,2200,4,Helichrysum pallidum,leaf_wet_mass,0.8705,g
FCV8597,12/06/2023,west,2,2200,4,Helichrysum pallidum,leaf_dry_mass,0.1887,g
FCV8597,12/06/2023,west,2,2200,4,Helichrysum pallidum,leaf_area,18.178,cm2
FCV8597,12/06/2023,west,2,2200,4,Helichrysum pallidum,sla,96.33280339162692,cm2 g-1
FCV8597,12/06/2023,west,2,2200,4,Helichrysum pallidum,leaf_thickness,1.0953333333333333,mm
FCV8597,12/06/2023,west,2,2200,4,Helichrysum pallidum,ldmc,0.21677197013210797,g g-1
FCV8597,12/06/2023,west,2,2200,4,Helichrysum pallidum,bgb_agb,2.7800142990705603,g g-1
FCV8597,12/06/2023,west,2,2200,4,Helichrysum pallidum,aboveground_biomass,1.8183,g
FCV8597,12/06/2023,west,2,2200,4,Helichrysum pallidum,belowground_biomass,5.0549,g
FCW1015,12/08/2023,west,4,2600,2,Helichrysum pallidum,root_depth,9.8,cm
FCW1015,12/08/2023,west,4,2600,2,Helichrysum pallidum,no_root_scan,5,count
FCW1015,12/08/2023,west,4,2600,2,Helichrysum pallidum,root_wet_mass,0.0501,g
FCW1015,12/08/2023,west,4,2600,2,Helichrysum pallidum,root_dry_mass,0.01431,g
FCW1015,12/08/2023,west,4,2600,2,Helichrysum pallidum,total_root_length,830.649605,cm
FCW1015,12/08/2023,west,4,2600,2,Helichrysum pallidum,total_root_volume,88.879016,mm3
FCW1015,12/08/2023,west,4,2600,2,Helichrysum pallidum,rd,0.326452,mm
FCW1015,12/08/2023,west,4,2600,2,Helichrysum pallidum,bi,0.400891,count mm-1
FCW1015,12/08/2023,west,4,2600,2,Helichrysum pallidum,srl,58.0467928022362,m g-1
FCW1015,12/08/2023,west,4,2600,2,Helichrysum pallidum,rtd,0.16100538286787514,g cm-3
FCW1015,12/08/2023,west,4,2600,2,Helichrysum pallidum,rdmc,285.6287425149701,mg g-1
FCW1015,12/08/2023,west,4,2600,2,Helichrysum pallidum,tuber_wet_mass,0.7454,g
FCW1015,12/08/2023,west,4,2600,2,Helichrysum pallidum,tuber_dry_mass,0.14541,g
FCW1015,12/08/2023,west,4,2600,2,Helichrysum pallidum,reproductive_height,30.1,cm
FCW1015,12/08/2023,west,4,2600,2,Helichrysum pallidum,veg_height,6.5,cm
FCW1015,12/08/2023,west,4,2600,2,Helichrysum pallidum,no_leaves,1,NA
FCW1015,12/08/2023,west,4,2600,2,Helichrysum pallidum,leaf_wet_mass,1.6296,g
FCW1015,12/08/2023,west,4,2600,2,Helichrysum pallidum,leaf_dry_mass,0.19215,g
FCW1015,12/08/2023,west,4,2600,2,Helichrysum pallidum,leaf_area,15.302,cm2
FCW1015,12/08/2023,west,4,2600,2,Helichrysum pallidum,sla,79.63570127504553,cm2 g-1
FCW1015,12/08/2023,west,4,2600,2,Helichrysum pallidum,leaf_thickness,0.8933333333333333,mm
FCW1015,12/08/2023,west,4,2600,2,Helichrysum pallidum,ldmc,0.11791237113402062,g g-1
FCW1015,12/08/2023,west,4,2600,2,Helichrysum pallidum,bgb_agb,3.133663366336634,g g-1
FCW1015,12/08/2023,west,4,2600,2,Helichrysum pallidum,aboveground_biomass,2.02,g
FCW1015,12/08/2023,west,4,2600,2,Helichrysum pallidum,belowground_biomass,6.33,g
FCX5914,12/08/2023,west,4,2600,1,Themeda triandra,root_depth,17,cm
FCX5914,12/08/2023,west,4,2600,1,Themeda triandra,no_root_scan,4,count
FCX5914,12/08/2023,west,4,2600,1,Themeda triandra,root_wet_mass,0.0296,g
FCX5914,12/08/2023,west,4,2600,1,Themeda triandra,root_dry_mass,0.01187,g
FCX5914,12/08/2023,west,4,2600,1,Themeda triandra,total_root_length,1095.216982,cm
FCX5914,12/08/2023,west,4,2600,1,Themeda triandra,total_root_volume,65.49297,mm3
FCX5914,12/08/2023,west,4,2600,1,Themeda triandra,rd,0.255433,mm
FCX5914,12/08/2023,west,4,2600,1,Themeda triandra,bi,0.416356,count mm-1
FCX5914,12/08/2023,west,4,2600,1,Themeda triandra,srl,92.26764802021903,m g-1
FCX5914,12/08/2023,west,4,2600,1,Themeda triandra,rtd,0.18124082630547983,g cm-3
FCX5914,12/08/2023,west,4,2600,1,Themeda triandra,rdmc,401.01351351351354,mg g-1
FCX5914,12/08/2023,west,4,2600,1,Themeda triandra,tuber_wet_mass,NA,g
FCX5914,12/08/2023,west,4,2600,1,Themeda triandra,tuber_dry_mass,NA,g
FCX5914,12/08/2023,west,4,2600,1,Themeda triandra,reproductive_height,17.5,cm
FCX5914,12/08/2023,west,4,2600,1,Themeda triandra,veg_height,9.2,cm
FCX5914,12/08/2023,west,4,2600,1,Themeda triandra,no_leaves,5,NA
FCX5914,12/08/2023,west,4,2600,1,Themeda triandra,leaf_wet_mass,0.1726,g
FCX5914,12/08/2023,west,4,2600,1,Themeda triandra,leaf_dry_mass,0.05718,g
FCX5914,12/08/2023,west,4,2600,1,Themeda triandra,leaf_area,13.664,cm2
FCX5914,12/08/2023,west,4,2600,1,Themeda triandra,sla,238.96467296257433,cm2 g-1
